t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
695,1,11,7,0,10,0.75,360,3
696,1,12,7,0,10,0.75,360,3
697,1,13,13,80,10,0.75,360,3
698,1,14,13,80,10,0.75,360,3
699,1,15,13,80,10,0.75,360,3
700,1,16,13,80,10,0.75,360,3
701,1,17,13,80,10,0.75,360,3
702,1,18,13,80,10,0.75,360,3
703,1,19,13,80,10,0.75,360,3
704,1,20,13,80,10,0.75,360,3
705,1,21,13,80,10,0.75,360,3
706,1,22,13,80,10,0.75,360,3
707,1,23,13,80,10,0.75,360,3
708,1,24,13,80,10,0.75,360,3
709,1,1,7,0,10,0.75,360,3
710,1,2,7,0,10,0.75,360,3
711,1,3,7,0,10,0.75,360,3
712,1,4,7,0,10,0.75,360,3
713,1,5,7,0,10,0.75,360,3
714,1,6,7,0,10,0.75,360,3
715,1,7,7,0,10,0.75,360,3
716,1,8,7,0,10,0.75,360,3
717,1,9,7,0,10,0.75,360,3
718,1,10,7,0,10,0.75,360,3
719,1,11,7,0,10,0.75,360,3
720,1,12,7,0,10,0.75,360,3
721,1,13,13,80,10,0.75,360,3
722,1,14,13,80,10,0.75,360,3
723,1,15,13,80,10,0.75,360,3
724,1,16,13,80,10,0.75,360,3
725,1,17,13,80,10,0.75,360,3
726,1,18,13,80,10,0.75,360,3
727,1,19,13,80,10,0.75,360,3
728,1,20,13,80,10,0.75,360,3
729,1,21,13,80,10,0.75,360,3
730,1,22,13,80,10,0.75,360,3
731,1,23,13,80,10,0.75,360,3
732,1,24,13,80,10,0.75,360,3
733,1,1,7,0,10,0.75,360,3
734,1,2,7,0,10,0.75,360,3
735,1,3,7,0,10,0.75,360,3
736,1,4,7,0,10,0.75,360,3
737,1,5,7,0,10,0.75,360,3
738,1,6,7,0,10,0.75,360,3
739,1,7,7,0,10,0.75,360,3
740,1,8,7,0,10,0.75,360,3
741,1,9,7,0,10,0.75,360,3
742,1,10,7,0,10,0.75,360,3
743,1,11,7,0,10,0.75,360,3
744,1,12,7,0,10,0.75,360,3
745,1,13,13,80,10,0.75,360,3
746,1,14,13,80,10,0.75,360,3
747,1,15,13,80,10,0.75,360,3
748,1,16,13,80,10,0.75,360,3
749,1,17,13,80,10,0.75,360,3
750,1,18,13,80,10,0.75,360,3
751,1,19,13,80,10,0.75,360,3
752,1,20,13,80,10,0.75,360,3
753,1,21,13,80,10,0.75,360,3
754,1,22,13,80,10,0.75,360,3
755,1,23,13,80,10,0.75,360,3
756,1,24,13,80,10,0.75,360,3
757,1,1,7,0,10,0.75,360,3
758,1,2,7,0,10,0.75,360,3
759,1,3,7,0,10,0.75,360,3
760,1,4,7,0,10,0.75,360,3
761,1,5,7,0,10,0.75,360,3
762,1,6,7,0,10,0.75,360,3
763,1,7,7,0,10,0.75,360,3
764,1,8,7,0,10,0.75,360,3
765,1,9,7,0,10,0.75,360,3
766,1,10,7,0,10,0.75,360,3
767,1,11,7,0,10,0.75,360,3
768,1,12,7,0,10,0.75,360,3
769,1,13,13,80,10,0.75,360,3
770,1,14,13,80,10,0.75,360,3
771,1,15,13,80,10,0.75,360,3
772,1,16,13,80,10,0.75,360,3
773,1,17,13,80,10,0.75,360,3
774,1,18,13,80,10,0.75,360,3
775,1,19,13,80,10,0.75,360,3
776,1,20,13,80,10,0.75,360,3
777,1,21,13,80,10,0.75,360,3
778,1,22,13,80,10,0.75,360,3
779,1,23,13,80,10,0.75,360,3
780,1,24,13,80,10,0.75,360,3
781,1,1,7,0,10,0.75,360,3
782,1,2,7,0,10,0.75,360,3
783,1,3,7,0,10,0.75,360,3
784,1,4,7,0,10,0.75,360,3
785,1,5,7,0,10,0.75,360,3
786,1,6,7,0,10,0.75,360,3
787,1,7,7,0,10,0.75,360,3
788,1,8,7,0,10,0.75,360,3
789,1,9,7,0,10,0.75,360,3
790,1,10,7,0,10,0.75,360,3
791,1,11,7,0,10,0.75,360,3
792,1,12,7,0,10,0.75,360,3
793,1,13,13,80,10,0.75,360,3
794,1,14,13,80,10,0.75,360,3
795,1,15,13,80,10,0.75,360,3
796,1,16,13,80,10,0.75,360,3
797,1,17,13,80,10,0.75,360,3
798,1,18,13,80,10,0.75,360,3
799,1,19,13,80,10,0.75,360,3
800,1,20,13,80,10,0.75,360,3
801,1,21,13,80,10,0.75,360,3
802,1,22,13,80,10,0.75,360,3
803,1,23,13,80,10,0.75,360,3
804,1,24,13,80,10,0.75,360,3
805,1,1,7,0,10,0.75,360,3
806,1,2,7,0,10,0.75,360,3
807,1,3,7,0,10,0.75,360,3
808,1,4,7,0,10,0.75,360,3
809,1,5,7,0,10,0.75,360,3
810,1,6,7,0,10,0.75,360,3
811,1,7,7,0,10,0.75,360,3
812,1,8,7,0,10,0.75,360,3
813,1,9,7,0,10,0.75,360,3
814,1,10,7,0,10,0.75,360,3
815,1,11,7,0,10,0.75,360,3
816,1,12,7,0,10,0.75,360,3
817,1,13,13,80,10,0.75,360,3
818,1,14,13,80,10,0.75,360,3
819,1,15,13,80,10,0.75,360,3
820,1,16,13,80,10,0.75,360,3
821,1,17,13,80,10,0.75,360,3
822,1,18,13,80,10,0.75,360,3
823,1,19,13,80,10,0.75,360,3
824,1,20,13,80,10,0.75,360,3
825,1,21,13,80,10,0.75,360,3
826,1,22,13,80,10,0.75,360,3
827,1,23,13,80,10,0.75,360,3
828,1,24,13,80,10,0.75,360,3
829,1,1,7,0,10,0.75,360,3
830,1,2,7,0,10,0.75,360,3
831,1,3,7,0,10,0.75,360,3
832,1,4,7,0,10,0.75,360,3
833,1,5,7,0,10,0.75,360,3
834,1,6,7,0,10,0.75,360,3
835,1,7,7,0,10,0.75,360,3
836,1,8,7,0,10,0.75,360,3
837,1,9,7,0,10,0.75,360,3
838,1,10,7,0,10,0.75,360,3
839,1,11,7,0,10,0.75,360,3
840,1,12,7,0,10,0.75,360,3
841,1,13,13,80,10,0.75,360,3
842,1,14,13,80,10,0.75,360,3
843,1,15,13,80,10,0.75,360,3
844,1,16,13,80,10,0.75,360,3
845,1,17,13,80,10,0.75,360,3
846,1,18,13,80,10,0.75,360,3
847,1,19,13,80,10,0.75,360,3
848,1,20,13,80,10,0.75,360,3
849,1,21,13,80,10,0.75,360,3
850,1,22,13,80,10,0.75,360,3
851,1,23,13,80,10,0.75,360,3
852,1,24,13,80,10,0.75,360,3
853,1,1,7,0,10,0.75,360,3
854,1,2,7,0,10,0.75,360,3
855,1,3,7,0,10,0.75,360,3
856,1,4,7,0,10,0.75,360,3
857,1,5,7,0,10,0.75,360,3
858,1,6,7,0,10,0.75,360,3
859,1,7,7,0,10,0.75,360,3
860,1,8,7,0,10,0.75,360,3
861,1,9,7,0,10,0.75,360,3
862,1,10,7,0,10,0.75,360,3
863,1,11,7,0,10,0.75,360,3
864,1,12,7,0,10,0.75,360,3
865,1,13,13,80,10,0.75,360,3
866,1,14,13,80,10,0.75,360,3
867,1,15,13,80,10,0.75,360,3
868,1,16,13,80,10,0.75,360,3
869,1,17,13,80,10,0.75,360,3
870,1,18,13,80,10,0.75,360,3
871,1,19,13,80,10,0.75,360,3
872,1,20,13,80,10,0.75,360,3
873,1,21,13,80,10,0.75,360,3
874,1,22,13,80,10,0.75,360,3
875,1,23,13,80,10,0.75,360,3
876,1,24,13,80,10,0.75,360,3
877,1,1,7,0,10,0.75,360,3
878,1,2,7,0,10,0.75,360,3
879,1,3,7,0,10,0.75,360,3
880,1,4,7,0,10,0.75,360,3
881,1,5,7,0,10,0.75,360,3
882,1,6,7,0,10,0.75,360,3
883,1,7,7,0,10,0.75,360,3
884,1,8,7,0,10,0.75,360,3
885,1,9,7,0,10,0.75,360,3
886,1,10,7,0,10,0.75,360,3
887,1,11,7,0,10,0.75,360,3
888,1,12,7,0,10,0.75,360,3
889,1,13,13,80,10,0.75,360,3
890,1,14,13,80,10,0.75,360,3
891,1,15,13,80,10,0.75,360,3
892,1,16,13,80,10,0.75,360,3
893,1,17,13,80,10,0.75,360,3
894,1,18,13,80,10,0.75,360,3
895,1,19,13,80,10,0.75,360,3
896,1,20,13,80,10,0.75,360,3
897,1,21,13,80,10,0.75,360,3
898,1,22,13,80,10,0.75,360,3
899,1,23,13,80,10,0.75,360,3
900,1,24,13,80,10,0.75,360,3
901,1,1,7,0,10,0.75,360,3
902,1,2,7,0,10,0.75,360,3
903,1,3,7,0,10,0.75,360,3
904,1,4,7,0,10,0.75,360,3
905,1,5,7,0,10,0.75,360,3
906,1,6,7,0,10,0.75,360,3
907,1,7,7,0,10,0.75,360,3
908,1,8,7,0,10,0.75,360,3
909,1,9,7,0,10,0.75,360,3
910,1,10,7,0,10,0.75,360,3
911,1,11,7,0,10,0.75,360,3
912,1,12,7,0,10,0.75,360,3
913,1,13,13,80,10,0.75,360,3
914,1,14,13,80,10,0.75,360,3
915,1,15,13,80,10,0.75,360,3
916,1,16,13,80,10,0.75,360,3
917,1,17,13,80,10,0.75,360,3
918,1,18,13,80,10,0.75,360,3
919,1,19,13,80,10,0.75,360,3
920,1,20,13,80,10,0.75,360,3
921,1,21,13,80,10,0.75,360,3
922,1,22,13,80,10,0.75,360,3
923,1,23,13,80,10,0.75,360,3
924,1,24,13,80,10,0.75,360,3
925,1,1,7,0,10,0.75,360,3
926,1,2,7,0,10,0.75,360,3
927,1,3,7,0,10,0.75,360,3
928,1,4,7,0,10,0.75,360,3
929,1,5,7,0,10,0.75,360,3
930,1,6,7,0,10,0.75,360,3
931,1,7,7,0,10,0.75,360,3
932,1,8,7,0,10,0.75,360,3
933,1,9,7,0,10,0.75,360,3
934,1,10,7,0,10,0.75,360,3
935,1,11,7,0,10,0.75,360,3
936,1,12,7,0,10,0.75,360,3
937,1,13,13,80,10,0.75,360,3
938,1,14,13,80,10,0.75,360,3
939,1,15,13,80,10,0.75,360,3
940,1,16,13,80,10,0.75,360,3
941,1,17,13,80,10,0.75,360,3
942,1,18,13,80,10,0.75,360,3
943,1,19,13,80,10,0.75,360,3
944,1,20,13,80,10,0.75,360,3
945,1,21,13,80,10,0.75,360,3
946,1,22,13,80,10,0.75,360,3
947,1,23,13,80,10,0.75,360,3
948,1,24,13,80,10,0.75,360,3
949,1,1,7,0,10,0.75,360,3
950,1,2,7,0,10,0.75,360,3
951,1,3,7,0,10,0.75,360,3
952,1,4,7,0,10,0.75,360,3
953,1,5,7,0,10,0.75,360,3
954,1,6,7,0,10,0.75,360,3
955,1,7,7,0,10,0.75,360,3
956,1,8,7,0,10,0.75,360,3
957,1,9,7,0,10,0.75,360,3
958,1,10,7,0,10,0.75,360,3
959,1,11,7,0,10,0.75,360,3
960,1,12,7,0,10,0.75,360,3
961,1,13,13,80,10,0.75,360,3
962,1,14,13,80,10,0.75,360,3
963,1,15,13,80,10,0.75,360,3
964,1,16,13,80,10,0.75,360,3
965,1,17,13,80,10,0.75,360,3
966,1,18,13,80,10,0.75,360,3
967,1,19,13,80,10,0.75,360,3
968,1,20,13,80,10,0.75,360,3
969,1,21,13,80,10,0.75,360,3
970,1,22,13,80,10,0.75,360,3
971,1,23,13,80,10,0.75,360,3
972,1,24,13,80,10,0.75,360,3
973,1,1,7,0,10,0.75,360,3
974,1,2,7,0,10,0.75,360,3
975,1,3,7,0,10,0.75,360,3
976,1,4,7,0,10,0.75,360,3
977,1,5,7,0,10,0.75,360,3
978,1,6,7,0,10,0.75,360,3
979,1,7,7,0,10,0.75,360,3
980,1,8,7,0,10,0.75,360,3
981,1,9,7,0,10,0.75,360,3
982,1,10,7,0,10,0.75,360,3
983,1,11,7,0,10,0.75,360,3
984,1,12,7,0,10,0.75,360,3
985,1,13,13,80,10,0.75,360,3
986,1,14,13,80,10,0.75,360,3
987,1,15,13,80,10,0.75,360,3
988,1,16,13,80,10,0.75,360,3
989,1,17,13,80,10,0.75,360,3
990,1,18,13,80,10,0.75,360,3
991,1,19,13,80,10,0.75,360,3
992,1,20,13,80,10,0.75,360,3
993,1,21,13,80,10,0.75,360,3
994,1,22,13,80,10,0.75,360,3
995,1,23,13,80,10,0.75,360,3
996,1,24,13,80,10,0.75,360,3
997,1,1,7,0,10,0.75,360,3
998,1,2,7,0,10,0.75,360,3
999,1,3,7,0,10,0.75,360,3
1000,1,4,7,0,10,0.75,360,3
1001,1,5,7,0,10,0.75,360,3
1002,1,6,7,0,10,0.75,360,3
1003,1,7,7,0,10,0.75,360,3
1004,1,8,7,0,10,0.75,360,3
1005,1,9,7,0,10,0.75,360,3
1006,1,10,7,0,10,0.75,360,3
1007,1,11,7,0,10,0.75,360,3
1008,1,12,7,0,10,0.75,360,3
1009,1,13,13,80,10,0.75,360,3
1010,1,14,13,80,10,0.75,360,3
1011,1,15,13,80,10,0.75,360,3
1012,1,16,13,80,10,0.75,360,3
1013,1,17,13,80,10,0.75,360,3
1014,1,18,13,80,10,0.75,360,3
1015,1,19,13,80,10,0.75,360,3
1016,1,20,13,80,10,0.75,360,3
1017,1,21,13,80,10,0.75,360,3
1018,1,22,13,80,10,0.75,360,3
1019,1,23,13,80,10,0.75,360,3
1020,1,24,13,80,10,0.75,360,3
1021,1,1,7,0,10,0.75,360,3
1022,1,2,7,0,10,0.75,360,3
1023,1,3,7,0,10,0.75,360,3
1024,1,4,7,0,10,0.75,360,3
1025,1,5,7,0,10,0.75,360,3
1026,1,6,7,0,10,0.75,360,3
1027,1,7,7,0,10,0.75,360,3
1028,1,8,7,0,10,0.75,360,3
1029,1,9,7,0,10,0.75,360,3
1030,1,10,7,0,10,0.75,360,3
1031,1,11,7,0,10,0.75,360,3
1032,1,12,7,0,10,0.75,360,3
1033,1,13,13,80,10,0.75,360,3
1034,1,14,13,80,10,0.75,360,3
1035,1,15,13,80,10,0.75,360,3
1036,1,16,13,80,10,0.75,360,3
1037,1,17,13,80,10,0.75,360,3
1038,1,18,13,80,10,0.75,360,3
1039,1,19,13,80,10,0.75,360,3
1040,1,20,13,80,10,0.75,360,3
1041,1,21,13,80,10,0.75,360,3
1042,1,22,13,80,10,0.75,360,3
1043,1,23,13,80,10,0.75,360,3
1044,1,24,13,80,10,0.75,360,3
1045,1,1,7,0,10,0.75,360,3
1046,1,2,7,0,10,0.75,360,3
1047,1,3,7,0,10,0.75,360,3
1048,1,4,7,0,10,0.75,360,3
1049,1,5,7,0,10,0.75,360,3
1050,1,6,7,0,10,0.75,360,3
1051,1,7,7,0,10,0.75,360,3
1052,1,8,7,0,10,0.75,360,3
1053,1,9,7,0,10,0.75,360,3
1054,1,10,7,0,10,0.75,360,3
1055,1,11,7,0,10,0.75,360,3
1056,1,12,7,0,10,0.75,360,3
1057,1,13,13,80,10,0.75,360,3
1058,1,14,13,80,10,0.75,360,3
1059,1,15,13,80,10,0.75,360,3
1060,1,16,13,80,10,0.75,360,3
1061,1,17,13,80,10,0.75,360,3
1062,1,18,13,80,10,0.75,360,3
1063,1,19,13,80,10,0.75,360,3
1064,1,20,13,80,10,0.75,360,3
1065,1,21,13,80,10,0.75,360,3
1066,1,22,13,80,10,0.75,360,3
1067,1,23,13,80,10,0.75,360,3
1068,1,24,13,80,10,0.75,360,3
1069,1,1,7,0,10,0.75,360,3
1070,1,2,7,0,10,0.75,360,3
1071,1,3,7,0,10,0.75,360,3
1072,1,4,7,0,10,0.75,360,3
1073,1,5,7,0,10,0.75,360,3
1074,1,6,7,0,10,0.75,360,3
1075,1,7,7,0,10,0.75,360,3
1076,1,8,7,0,10,0.75,360,3
1077,1,9,7,0,10,0.75,360,3
1078,1,10,7,0,10,0.75,360,3
1079,1,11,7,0,10,0.75,360,3
1080,1,12,7,0,10,0.75,360,3
1081,1,13,13,80,10,0.75,360,3
1082,1,14,13,80,10,0.75,360,3
1083,1,15,13,80,10,0.75,360,3
1084,1,16,13,80,10,0.75,360,3
1085,1,17,13,80,10,0.75,360,3
1086,1,18,13,80,10,0.75,360,3
1087,1,19,13,80,10,0.75,360,3
1088,1,20,13,80,10,0.75,360,3
1089,1,21,13,80,10,0.75,360,3
1090,1,22,13,80,10,0.75,360,3
1091,1,23,13,80,10,0.75,360,3
1092,1,24,13,80,10,0.75,360,3
1093,1,1,7,0,10,0.75,360,3
1094,1,2,7,0,10,0.75,360,3
1095,1,3,7,0,10,0.75,360,3
1096,1,4,7,0,10,0.75,360,3
1097,1,5,7,0,10,0.75,360,3
1098,1,6,7,0,10,0.75,360,3
1099,1,7,7,0,10,0.75,360,3
1100,1,8,7,0,10,0.75,360,3
1101,1,9,7,0,10,0.75,360,3
1102,1,10,7,0,10,0.75,360,3
1103,1,11,7,0,10,0.75,360,3
1104,1,12,7,0,10,0.75,360,3
1105,1,13,13,80,10,0.75,360,3
1106,1,14,13,80,10,0.75,360,3
1107,1,15,13,80,10,0.75,360,3
1108,1,16,13,80,10,0.75,360,3
1109,1,17,13,80,10,0.75,360,3
1110,1,18,13,80,10,0.75,360,3
1111,1,19,13,80,10,0.75,360,3
1112,1,20,13,80,10,0.75,360,3
1113,1,21,13,80,10,0.75,360,3
1114,1,22,13,80,10,0.75,360,3
1115,1,23,13,80,10,0.75,360,3
1116,1,24,13,80,10,0.75,360,3
1117,1,1,7,0,10,0.75,360,3
1118,1,2,7,0,10,0.75,360,3
1119,1,3,7,0,10,0.75,360,3
1120,1,4,7,0,10,0.75,360,3
1121,1,5,7,0,10,0.75,360,3
1122,1,6,7,0,10,0.75,360,3
1123,1,7,7,0,10,0.75,360,3
1124,1,8,7,0,10,0.75,360,3
1125,1,9,7,0,10,0.75,360,3
1126,1,10,7,0,10,0.75,360,3
1127,1,11,7,0,10,0.75,360,3
1128,1,12,7,0,10,0.75,360,3
1129,1,13,13,80,10,0.75,360,3
1130,1,14,13,80,10,0.75,360,3
1131,1,15,13,80,10,0.75,360,3
1132,1,16,13,80,10,0.75,360,3
1133,1,17,13,80,10,0.75,360,3
1134,1,18,13,80,10,0.75,360,3
1135,1,19,13,80,10,0.75,360,3
1136,1,20,13,80,10,0.75,360,3
1137,1,21,13,80,10,0.75,360,3
1138,1,22,13,80,10,0.75,360,3
1139,1,23,13,80,10,0.75,360,3
1140,1,24,13,80,10,0.75,360,3
1141,1,1,7,0,10,0.75,360,3
1142,1,2,7,0,10,0.75,360,3
1143,1,3,7,0,10,0.75,360,3
1144,1,4,7,0,10,0.75,360,3
1145,1,5,7,0,10,0.75,360,3
1146,1,6,7,0,10,0.75,360,3
1147,1,7,7,0,10,0.75,360,3
1148,1,8,7,0,10,0.75,360,3
1149,1,9,7,0,10,0.75,360,3
1150,1,10,7,0,10,0.75,360,3
1151,1,11,7,0,10,0.75,360,3
1152,1,12,7,0,10,0.75,360,3
1153,1,13,13,80,10,0.75,360,3
1154,1,14,13,80,10,0.75,360,3
1155,1,15,13,80,10,0.75,360,3
1156,1,16,13,80,10,0.75,360,3
1157,1,17,13,80,10,0.75,360,3
1158,1,18,13,80,10,0.75,360,3
1159,1,19,13,80,10,0.75,360,3
1160,1,20,13,80,10,0.75,360,3
1161,1,21,13,80,10,0.75,360,3
1162,1,22,13,80,10,0.75,360,3
1163,1,23,13,80,10,0.75,360,3
1164,1,24,13,80,10,0.75,360,3
1165,1,1,7,0,10,0.75,360,3
1166,1,2,7,0,10,0.75,360,3
1167,1,3,7,0,10,0.75,360,3
1168,1,4,7,0,10,0.75,360,3
1169,1,5,7,0,10,0.75,360,3
1170,1,6,7,0,10,0.75,360,3
1171,1,7,7,0,10,0.75,360,3
1172,1,8,7,0,10,0.75,360,3
1173,1,9,7,0,10,0.75,360,3
1174,1,10,7,0,10,0.75,360,3
1175,1,11,7,0,10,0.75,360,3
1176,1,12,7,0,10,0.75,360,3
1177,1,13,13,80,10,0.75,360,3
1178,1,14,13,80,10,0.75,360,3
1179,1,15,13,80,10,0.75,360,3
1180,1,16,13,80,10,0.75,360,3
1181,1,17,13,80,10,0.75,360,3
1182,1,18,13,80,10,0.75,360,3
1183,1,19,13,80,10,0.75,360,3
1184,1,20,13,80,10,0.75,360,3
1185,1,21,13,80,10,0.75,360,3
1186,1,22,13,80,10,0.75,360,3
1187,1,23,13,80,10,0.75,360,3
1188,1,24,13,80,10,0.75,360,3
1189,1,1,7,0,10,0.75,360,3
1190,1,2,7,0,10,0.75,360,3
1191,1,3,7,0,10,0.75,360,3
1192,1,4,7,0,10,0.75,360,3
1193,1,5,7,0,10,0.75,360,3
1194,1,6,7,0,10,0.75,360,3
1195,1,7,7,0,10,0.75,360,3
1196,1,8,7,0,10,0.75,360,3
1197,1,9,7,0,10,0.75,360,3
1198,1,10,7,0,10,0.75,360,3
1199,1,11,7,0,10,0.75,360,3
1200,1,12,7,0,10,0.75,360,3
1201,1,13,13,80,10,0.75,360,3
1202,1,14,13,80,10,0.75,360,3
1203,1,15,13,80,10,0.75,360,3
1204,1,16,13,80,10,0.75,360,3
1205,1,17,13,80,10,0.75,360,3
1206,1,18,13,80,10,0.75,360,3
1207,1,19,13,80,10,0.75,360,3
1208,1,20,13,80,10,0.75,360,3
1209,1,21,13,80,10,0.75,360,3
1210,1,22,13,80,10,0.75,360,3
1211,1,23,13,80,10,0.75,360,3
1212,1,24,13,80,10,0.75,360,3
1213,1,1,7,0,10,0.75,360,3
1214,1,2,7,0,10,0.75,360,3
1215,1,3,7,0,10,0.75,360,3
1216,1,4,7,0,10,0.75,360,3
1217,1,5,7,0,10,0.75,360,3
1218,1,6,7,0,10,0.75,360,3
1219,1,7,7,0,10,0.75,360,3
1220,1,8,7,0,10,0.75,360,3
1221,1,9,7,0,10,0.75,360,3
1222,1,10,7,0,10,0.75,360,3
1223,1,11,7,0,10,0.75,360,3
1224,1,12,7,0,10,0.75,360,3
1225,1,13,13,80,10,0.75,360,3
1226,1,14,13,80,10,0.75,360,3
1227,1,15,13,80,10,0.75,360,3
1228,1,16,13,80,10,0.75,360,3
1229,1,17,13,80,10,0.75,360,3
1230,1,18,13,80,10,0.75,360,3
1231,1,19,13,80,10,0.75,360,3
1232,1,20,13,80,10,0.75,360,3
1233,1,21,13,80,10,0.75,360,3
1234,1,22,13,80,10,0.75,360,3
1235,1,23,13,80,10,0.75,360,3
1236,1,24,13,80,10,0.75,360,3
1237,1,1,7,0,10,0.75,360,3
1238,1,2,7,0,10,0.75,360,3
1239,1,3,7,0,10,0.75,360,3
1240,1,4,7,0,10,0.75,360,3
1241,1,5,7,0,10,0.75,360,3
1242,1,6,7,0,10,0.75,360,3
1243,1,7,7,0,10,0.75,360,3
1244,1,8,7,0,10,0.75,360,3
1245,1,9,7,0,10,0.75,360,3
1246,1,10,7,0,10,0.75,360,3
1247,1,11,7,0,10,0.75,360,3
1248,1,12,7,0,10,0.75,360,3
1249,1,13,13,80,10,0.75,360,3
1250,1,14,13,80,10,0.75,360,3
1251,1,15,13,80,10,0.75,360,3
1252,1,16,13,80,10,0.75,360,3
1253,1,17,13,80,10,0.75,360,3
1254,1,18,13,80,10,0.75,360,3
1255,1,19,13,80,10,0.75,360,3
1256,1,20,13,80,10,0.75,360,3
1257,1,21,13,80,10,0.75,360,3
1258,1,22,13,80,10,0.75,360,3
1259,1,23,13,80,10,0.75,360,3
1260,1,24,13,80,10,0.75,360,3
1261,1,1,7,0,10,0.75,360,3
1262,1,2,7,0,10,0.75,360,3
1263,1,3,7,0,10,0.75,360,3
1264,1,4,7,0,10,0.75,360,3
1265,1,5,7,0,10,0.75,360,3
1266,1,6,7,0,10,0.75,360,3
1267,1,7,7,0,10,0.75,360,3
1268,1,8,7,0,10,0.75,360,3
1269,1,9,7,0,10,0.75,360,3
1270,1,10,7,0,10,0.75,360,3
1271,1,11,7,0,10,0.75,360,3
1272,1,12,7,0,10,0.75,360,3
1273,1,13,13,80,10,0.75,360,3
1274,1,14,13,80,10,0.75,360,3
1275,1,15,13,80,10,0.75,360,3
1276,1,16,13,80,10,0.75,360,3
1277,1,17,13,80,10,0.75,360,3
1278,1,18,13,80,10,0.75,360,3
1279,1,19,13,80,10,0.75,360,3
1280,1,20,13,80,10,0.75,360,3
1281,1,21,13,80,10,0.75,360,3
1282,1,22,13,80,10,0.75,360,3
1283,1,23,13,80,10,0.75,360,3
1284,1,24,13,80,10,0.75,360,3
1285,1,1,7,0,10,0.75,360,3
1286,1,2,7,0,10,0.75,360,3
1287,1,3,7,0,10,0.75,360,3
1288,1,4,7,0,10,0.75,360,3
1289,1,5,7,0,10,0.75,360,3
1290,1,6,7,0,10,0.75,360,3
1291,1,7,7,0,10,0.75,360,3
1292,1,8,7,0,10,0.75,360,3
1293,1,9,7,0,10,0.75,360,3
1294,1,10,7,0,10,0.75,360,3
1295,1,11,7,0,10,0.75,360,3
1296,1,12,7,0,10,0.75,360,3
1297,1,13,13,80,10,0.75,360,3
1298,1,14,13,80,10,0.75,360,3
1299,1,15,13,80,10,0.75,360,3
1300,1,16,13,80,10,0.75,360,3
1301,1,17,13,80,10,0.75,360,3
1302,1,18,13,80,10,0.75,360,3
1303,1,19,13,80,10,0.75,360,3
1304,1,20,13,80,10,0.75,360,3
1305,1,21,13,80,10,0.75,360,3
1306,1,22,13,80,10,0.75,360,3
1307,1,23,13,80,10,0.75,360,3
1308,1,24,13,80,10,0.75,360,3
1309,1,1,7,0,10,0.75,360,3
1310,1,2,7,0,10,0.75,360,3
1311,1,3,7,0,10,0.75,360,3
1312,1,4,7,0,10,0.75,360,3
1313,1,5,7,0,10,0.75,360,3
1314,1,6,7,0,10,0.75,360,3
1315,1,7,7,0,10,0.75,360,3
1316,1,8,7,0,10,0.75,360,3
1317,1,9,7,0,10,0.75,360,3
1318,1,10,7,0,10,0.75,360,3
1319,1,11,7,0,10,0.75,360,3
1320,1,12,7,0,10,0.75,360,3
1321,1,13,13,80,10,0.75,360,3
1322,1,14,13,80,10,0.75,360,3
1323,1,15,13,80,10,0.75,360,3
1324,1,16,13,80,10,0.75,360,3
1325,1,17,13,80,10,0.75,360,3
1326,1,18,13,80,10,0.75,360,3
1327,1,19,13,80,10,0.75,360,3
1328,1,20,13,80,10,0.75,360,3
1329,1,21,13,80,10,0.75,360,3
1330,1,22,13,80,10,0.75,360,3
1331,1,23,13,80,10,0.75,360,3
1332,1,24,13,80,10,0.75,360,3
1333,1,1,7,0,10,0.75,360,3
1334,1,2,7,0,10,0.75,360,3
1335,1,3,7,0,10,0.75,360,3
1336,1,4,7,0,10,0.75,360,3
1337,1,5,7,0,10,0.75,360,3
1338,1,6,7,0,10,0.75,360,3
1339,1,7,7,0,10,0.75,360,3
1340,1,8,7,0,10,0.75,360,3
1341,1,9,7,0,10,0.75,360,3
1342,1,10,7,0,10,0.75,360,3
1343,1,11,7,0,10,0.75,360,3
1344,1,12,7,0,10,0.75,360,3
1345,1,13,13,80,10,0.75,360,3
1346,1,14,13,80,10,0.75,360,3
1347,1,15,13,80,10,0.75,360,3
1348,1,16,13,80,10,0.75,360,3
1349,1,17,13,80,10,0.75,360,3
1350,1,18,13,80,10,0.75,360,3
1351,1,19,13,80,10,0.75,360,3
1352,1,20,13,80,10,0.75,360,3
1353,1,21,13,80,10,0.75,360,3
1354,1,22,13,80,10,0.75,360,3
1355,1,23,13,80,10,0.75,360,3
1356,1,24,13,80,10,0.75,360,3
1357,1,1,7,0,10,0.75,360,3
1358,1,2,7,0,10,0.75,360,3
1359,1,3,7,0,10,0.75,360,3
1360,1,4,7,0,10,0.75,360,3
1361,1,5,7,0,10,0.75,360,3
1362,1,6,7,0,10,0.75,360,3
1363,1,7,7,0,10,0.75,360,3
1364,1,8,7,0,10,0.75,360,3
1365,1,9,7,0,10,0.75,360,3
1366,1,10,7,0,10,0.75,360,3
1367,1,11,7,0,10,0.75,360,3
1368,1,12,7,0,10,0.75,360,3
1369,1,13,13,80,10,0.75,360,3
1370,1,14,13,80,10,0.75,360,3
1371,1,15,13,80,10,0.75,360,3
1372,1,16,13,80,10,0.75,360,3
1373,1,17,13,80,10,0.75,360,3
