t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
2467,90,7,10.2,142.1017521,10.18855268,0.93,360,2.2
2468,90,8,10.4,352.3521527,10.63511819,0.94,360,2.2
2469,90,9,10.6,554.8236044,11.01657138,0.95,360,2.2
2470,90,10,11.2,754.9778271,11.51450369,0.95,360,2.2
2471,90,11,12.3,882.0203243,13.59357653,0.92,360,2.2
2472,90,12,12.6,978.6572931,15.11904133,0.87,360,2.2
2473,90,13,13.7,931.3577511,15.56462501,0.83,360,2.2
2474,90,14,14.3,867.6665876,17.08202744,0.8,360,2.2
2475,90,15,14.7,697.2328639,17.88650285,0.75,360,2.2
2476,90,16,14.5,492.2848675,16.832035,0.75,360,2.2
2477,90,17,14.4,304.2075974,15.58241087,0.77,360,2.2
2478,90,18,13.4,107.0715316,13.4067384,0.8,360,2.2
2479,90,19,12.7,11.27654989,11.7194318,0.82,360,2.2
2480,90,20,12.1,0,10.73492642,0.86,360,2.2
2481,90,21,11.3,0,9.419371326,0.9,360,2.2
2482,90,22,11.3,0,7.664831696,0.91,360,2.2
2483,90,23,10.2,0,7.068339745,0.93,360,2.2
2484,90,24,8.7,0,7.213962667,0.93,360,2.2
2485,91,1,8.1,0,6.888295307,0.96,360,2.2
2486,91,2,8.4,0,6.522132711,0.97,360,2.2
2487,91,3,8.4,0,7.624182785,0.98,360,2.2
2488,91,4,8.2,0,8.0094976,0.97,360,2.2
2489,91,5,7,0.614864598,7.336068889,0.97,360,2.2
2490,91,6,7.5,31.82908871,5.987285389,0.98,360,2.2
2491,91,7,9.7,146.8688279,7.678287198,0.98,360,2.2
2492,91,8,12.4,359.6485369,12.67629084,0.9,360,2.2
2493,91,9,14.8,562.9320438,20.58069,0.73,360,2.2
2494,91,10,16.3,763.9878308,23.26029014,0.6,360,2.2
2495,91,11,17.4,891.94343,23.81483867,0.55,360,2.2
2496,91,12,17.9,988.418219,25.63319224,0.54,360,2.2
2497,91,13,18,939.1821125,27.30495238,0.56,360,2.2
2498,91,14,18.3,876.3937018,28.95714905,0.48,360,2.2
2499,91,15,18.1,704.7801967,30.40105657,0.48,360,2.2
2500,91,16,17.8,498.621159,27.57824,0.47,360,2.2
2501,91,17,16.3,309.1474551,24.77578871,0.51,360,2.2
2502,91,18,13.5,110.4279164,16.18089881,0.57,360,2.2
2503,91,19,11.2,12.51976425,12.17080029,0.67,360,2.2
2504,91,20,11.2,0,11.06342743,0.72,360,2.2
2505,91,21,10.4,0,10.38543781,0.73,360,2.2
2506,91,22,10.1,0,10.45350267,0.76,360,2.2
2507,91,23,10,0,10.27084714,0.77,360,2.2
2508,91,24,9.7,0,9.661959429,0.76,360,2.6
2509,91,1,8.8,0,9.355596286,0.79,360,2.6
2510,91,2,8.4,0,8.430242857,0.82,360,2.6
2511,91,3,8,0,8.042853333,0.83,360,2.6
2512,91,4,7.3,0,7.440873,0.84,360,2.6
2513,91,5,7,0.9810001,6.868553714,0.85,360,2.6
2514,91,6,7,33.92589663,6.202968571,0.86,360,2.6
2515,91,7,9.1,151.6917902,8.2102567,0.85,360,2.6
2516,91,8,11.7,366.9507608,13.02382976,0.73,360,2.6
2517,91,9,13.5,571.0289481,18.29618452,0.67,360,2.6
2518,91,10,15.6,772.9524849,23.71498676,0.63,360,2.6
2519,91,11,17.2,901.840433,24.90688514,0.62,360,2.6
2520,91,12,18.5,998.110455,28.6474,0.55,360,2.6
2521,91,13,19.4,946.9547264,29.98496914,0.53,360,2.6
2522,91,14,20,885.0874305,31.89407619,0.51,360,2.6
2523,91,15,20.7,712.3031838,32.26864729,0.51,360,2.6
2524,91,16,20.5,504.9374502,29.32645571,0.47,360,2.6
2525,91,17,19.4,314.0728695,26.11560076,0.47,360,2.6
2526,91,18,16.2,113.8269388,18.19129448,0.56,360,2.6
2527,91,19,14.8,13.80706039,13.54526829,0.56,360,2.6
2528,91,20,13.5,0,12.23029167,0.61,360,2.6
2529,91,21,13.4,0,12.27863981,0.63,360,2.6
2530,91,22,14.3,0,10.771999,0.56,360,2.6
2531,91,23,13.5,0,11.20894048,0.63,360,2.6
2532,91,24,12.5,0,10.21544952,0.7,360,2
2533,92,1,11.3,0,10.69565086,0.79,360,2
2534,92,2,10.9,0,11.33180657,0.84,360,2
2535,92,3,10.3,0,10.19751214,0.9,360,2
2536,92,4,9.9,0,9.908696619,0.93,360,2
2537,92,5,9.7,1.362778509,9.343996857,0.94,360,2
2538,92,6,9.6,36.07544293,8.674803429,0.93,360,2
2539,92,7,9.7,156.5691517,9.831197571,0.92,360,2
2540,92,8,10.6,374.2565009,12.53549943,0.84,360,2
2541,92,9,13.5,579.1126168,17.16595833,0.73,360,2
2542,92,10,14.8,781.8691201,23.45453503,0.63,360,2
2543,92,11,15.4,911.7083435,20.85807903,0.65,360,2
2544,92,12,17.1,1007.731103,25.31236795,0.55,360,2
2545,92,13,17.1,954.6740864,23.95222203,0.5,360,2
2546,92,14,18.7,893.7446925,27.26380598,0.54,360,2
2547,92,15,16.3,719.7998217,25.6398143,0.58,360,2
2548,92,16,17.3,511.232415,19.55781921,0.56,360,2
2549,92,17,16,318.9834348,17.48270707,0.53,360,2
2550,92,18,15.3,117.2680091,15.62321156,0.58,360,2
2551,92,19,14.6,15.13841673,13.9694233,0.62,360,2
2552,92,20,14.2,0,14.17654311,0.64,360,2
2553,92,21,12.7,0,13.41305503,0.75,360,2
2554,92,22,12.3,0,12.7135791,0.79,360,2
2555,92,23,11.9,0,11.63315152,0.86,360,2
2556,92,24,11.8,0,11.25231927,0.87,360,2.8
2557,93,1,11.2,0,11.32478101,0.92,360,2.8
2558,93,2,11.1,0,11.1356713,0.94,360,2.8
2559,93,3,11,0,11.20964175,0.95,360,2.8
2560,93,4,10.8,0,11.08948062,0.95,360,2.8
2561,93,5,10.7,1.760178954,10.98823927,0.95,360,2.8
2562,93,6,10.6,38.2771131,10.91795717,0.96,360,2.8
2563,93,7,10.7,161.4993817,10.9058146,0.96,360,2.8
2564,93,8,11.1,381.5634287,11.50187448,0.94,360,2.8
2565,93,9,11.1,587.1813753,11.79071079,0.95,360,2.8
2566,93,10,11.5,790.7350938,12.47115758,0.96,360,2.8
2567,93,11,12,921.5441721,13.31234667,0.94,360,2.8
2568,93,12,13,1017.277307,14.3589301,0.94,360,2.8
2569,93,13,13.5,962.3387242,15.75730303,0.92,360,2.8
2570,93,14,14.7,902.3623823,16.81004455,0.92,360,2.8
2571,93,15,15.7,727.268104,18.93658642,0.87,360,2.8
2572,93,16,15,517.5047411,15.82316067,0.94,360,2.8
2573,93,17,14.4,323.8787933,16.45632655,0.87,360,2.8
2574,93,18,13.6,120.7505193,14.17180582,0.87,360,2.8
2575,93,19,12,16.51378439,11.11430963,0.92,360,2.8
2576,93,20,12.5,0,11.71121872,0.94,360,2.8
2577,93,21,11,0,11.02401751,0.87,360,2.8
2578,93,22,11.1,0,10.50642077,0.92,360,2.8
2579,93,23,11.2,0,10.83980178,0.9,360,2.8
2580,93,24,10.2,0,10.64752242,0.93,360,1.9
2581,94,1,10.4,0,10.700312,0.92,360,1.9
2582,94,2,10.3,0,10.65075636,0.91,360,1.9
2583,94,3,10.1,0,10.68542583,0.92,360,1.9
2584,94,4,10.2,0,10.62180377,0.93,360,1.9
2585,94,5,10,2.173169178,10.47655515,0.93,360,1.9
2586,94,6,9.8,40.53024731,10.40853748,0.93,360,1.9
2587,94,7,10.3,166.4809062,10.93374747,0.91,360,1.9
2588,94,8,10.9,388.8692103,12.510376,0.87,360,1.9
2589,94,9,11.2,595.2335746,13.22342311,0.9,360,1.9
2590,94,10,11.5,799.5477898,13.88610465,0.89,360,1.9
2591,94,11,12,931.3449293,14.69840296,0.89,360,1.9
2592,94,12,12.6,1026.746253,16.7042713,0.83,360,1.9
2593,94,13,12.5,969.9472097,14.74650141,0.86,360,1.9
2594,94,14,12.8,910.9373694,15.99890462,0.84,360,1.9
2595,94,15,14.2,734.7060216,18.56538844,0.8,360,1.9
2596,94,16,13.5,523.75313,16.29241751,0.81,360,1.9
2597,94,17,13.6,328.7586357,14.97212048,0.77,360,1.9
2598,94,18,12.6,124.2738428,14.699137,0.8,360,1.9
2599,94,19,12.1,17.93308717,9.845007111,0.84,360,1.9
2600,94,20,11,0,9.054338047,0.89,360,1.9
2601,94,21,11,0,9.451367677,0.9,360,1.9
2602,94,22,10.9,0,10.38665333,0.91,360,1.9
2603,94,23,11.3,0,10.39408447,0.9,360,1.9
2604,94,24,11.3,0,10.68825667,0.83,360,2.4
2605,95,1,11.6,0,10.83226885,0.83,360,2.4
2606,95,2,11.6,0,11.61227486,0.84,360,2.4
2607,95,3,11.5,0,11.37121697,0.85,360,2.4
2608,95,4,11.3,0,11.42626764,0.89,360,2.4
2609,95,5,11.6,2.601705542,11.52445961,0.86,360,2.4
2610,95,6,11.6,42.83414038,11.49346599,0.86,360,2.4
2611,95,7,11.6,171.5121076,12.09267591,0.88,360,2.4
2612,95,8,14.3,396.1715072,16.409729,0.82,360,2.4
2613,95,9,15.3,603.2675917,21.24882133,0.81,360,2.4
2614,95,10,17.1,808.3046183,22.12469007,0.76,360,2.4
2615,95,11,17.1,941.107626,23.93646745,0.71,360,2.4
2616,95,12,17.4,1036.135167,24.54652633,0.68,360,2.4
2617,95,13,18,977.4981515,25.85930869,0.69,360,2.4
2618,95,14,18.7,919.466499,26.31930796,0.68,360,2.4
2619,95,15,18.9,742.1115628,28.3622789,0.68,360,2.4
2620,95,16,18.7,529.9762969,25.33259774,0.67,360,2.4
2621,95,17,18,333.6227011,21.62050936,0.69,360,2.4
2622,95,18,17.4,127.8373346,17.81331429,0.73,360,2.4
2623,95,19,17,19.39622156,16.64239327,0.74,360,2.4
2624,95,20,16.8,0,16.412121,0.73,360,2.4
2625,95,21,16.5,0,15.89945576,0.73,360,2.4
2626,95,22,16.4,0,15.61696593,0.73,360,2.4
2627,95,23,15.2,0,14.91358966,0.78,360,2.4
2628,95,24,14.5,0,12.59997818,0.83,360,3
2629,96,1,14,0,12.20646707,0.85,360,3
2630,96,2,13.2,0,11.74113568,0.88,360,3
2631,96,3,13.1,0,11.55598548,0.88,360,3
2632,96,4,12.4,0,11.51609665,0.9,360,3
2633,96,5,12,3.045733022,11.11948148,0.91,360,3
2634,96,6,11.4,45.1880418,10.51080544,0.91,360,3
2635,96,7,14.1,176.5913252,13.68825562,0.87,360,3
2636,96,8,14.7,403.4679755,16.63798144,0.76,360,3
2637,96,9,16.7,611.2818291,19.87436388,0.65,360,3
2638,96,10,17.5,817.0030159,22.51906222,0.68,360,3
2639,96,11,17.3,950.8292731,24.15564075,0.7,360,3
2640,96,12,14.5,1045.44132,20.00468,0.75,360,3
2641,96,13,14.8,984.9901962,21.11582449,0.73,360,3
2642,96,14,15.8,927.9465916,23.42660381,0.71,360,3
2643,96,15,16.6,749.482713,23.48094122,0.67,360,3
2644,96,16,15.7,536.1729708,19.699335,0.75,360,3
2645,96,17,15.3,338.4707768,17.28803514,0.76,360,3
2646,96,18,14.1,131.4403312,15.31365827,0.8,360,3
2647,96,19,13.9,20.9030567,13.19616551,0.84,360,3
2648,96,20,12.6,0,12.32607293,0.76,360,3
2649,96,21,11.7,0,11.1283951,0.7,360,3
2650,96,22,11.3,0,10.91851058,0.66,360,3
2651,96,23,10.1,0,10.28455929,0.77,360,3
2652,96,24,9.8,0,9.582689524,0.81,360,3.6
2653,97,1,9.3,0,9.35273017,0.84,360,3.6
2654,97,2,9.5,0,9.027054082,0.87,360,3.6
2655,97,3,9.2,0,9.115592653,0.86,360,3.6
2656,97,4,9.2,0,9.035101769,0.87,360,3.6
2657,97,5,8.4,3.50518521,8.637566395,0.9,360,3.6
2658,97,6,8.3,47.59115573,8.360421395,0.93,360,3.6
2659,97,7,8.8,181.7168547,8.806100612,0.87,360,3.6
2660,97,8,9.2,410.7562665,10.4034468,0.84,360,3.6
2661,97,9,10,619.2747154,12.15632143,0.84,360,3.6
2662,97,10,10.9,825.6404457,12.94015786,0.81,360,3.6
2663,97,11,11.3,960.5068817,15.25669129,0.7,360,3.6
2664,97,12,12,1054.662021,17.57851259,0.69,360,3.6
2665,97,13,13.1,992.4220289,17.50204895,0.63,360,3.6
2666,97,14,12.7,936.3744431,15.41377796,0.66,360,3.6
2667,97,15,11.6,756.8174551,13.68771619,0.65,360,3.6
2668,97,16,11.5,542.3418945,14.46275,0.62,360,3.6
2669,97,17,10.4,343.3026984,11.29388646,0.62,360,3.6
2670,97,18,9.7,135.0821507,10.09529735,0.7,360,3.6
2671,97,19,9.5,22.45343445,8.629541667,0.73,360,3.6
2672,97,20,9.4,0,8.618837143,0.72,360,3.6
2673,97,21,8.8,0,8.665283469,0.78,360,3.6
2674,97,22,8.8,0,8.293123878,0.79,360,3.6
2675,97,23,7.8,0,7.320561619,0.82,360,3.6
2676,97,24,7.2,0,6.05445968,0.86,360,1.7
2677,98,1,6.3,0,5.267809531,0.89,360,1.7
2678,98,2,6.6,0,5.274510476,0.9,360,1.7
2679,98,3,6.2,0,4.747401279,0.91,360,1.7
2680,98,4,4.4,0,4.04576719,0.93,360,1.7
2681,98,5,3.8,3.979984312,3.366538952,0.94,360,1.7
2682,98,6,4.1,50.04264099,2.937799122,0.95,360,1.7
2683,98,7,6.6,186.8869485,5.906648381,0.97,360,1.7
2684,98,8,9.1,418.0340261,10.54855194,0.89,360,1.7
2685,98,9,10.9,627.2447047,16.84386449,0.82,360,1.7
2686,98,10,13.3,834.2143973,18.33219214,0.73,360,1.7
2687,98,11,12.4,970.1374632,17.05929531,0.71,360,1.7
2688,98,12,13.2,1063.794625,19.82434415,0.67,360,1.7
2689,98,13,13.4,999.7923727,21.67426463,0.65,360,1.7
2690,98,14,13.9,944.7468248,18.86171705,0.62,360,1.7
2691,98,15,14.8,764.113769,18.73743636,0.6,360,1.7
2692,98,16,14,548.4818244,16.63652083,0.61,360,1.7
2693,98,17,13.9,348.1183497,15.80183807,0.59,360,1.7
2694,98,18,11.9,138.7620927,12.30057765,0.71,360,1.7
2695,98,19,10,24.04716933,8.253039773,0.76,360,1.7
2696,98,20,9.6,0,6.32754553,0.8,360,1.7
2697,98,21,9,0,6.430928788,0.85,360,1.7
2698,98,22,9,0,5.752880303,0.86,360,1.7
2699,98,23,8.7,0,4.390267708,0.86,360,1.7
2700,98,24,6.4,0,3.431003636,0.89,360,0.9
2701,99,1,6.3,0,3.095201402,0.91,360,0.9
2702,99,2,5.1,0,3.765839394,0.94,360,0.9
2703,99,3,4.5,0,3.183715246,0.96,360,0.9
2704,99,4,4.2,0,1.447252121,0.97,360,0.9
2705,99,5,3.4,4.470041151,1.605458182,0.98,360,0.9
2706,99,6,3.3,52.54161106,1.905158352,0.99,360,0.9
2707,99,7,6.1,192.0998157,5.317753125,1,360,0.9
2708,99,8,9.1,425.2988955,10.4569858,0.95,360,0.9
2709,99,9,12,635.1902769,16.55870833,0.75,360,0.9
2710,99,10,12.9,842.7223866,21.94849053,0.68,360,0.9
2711,99,11,14.4,979.7180291,23.15192008,0.64,360,0.9
2712,99,12,15.8,1072.836525,27.54355,0.57,360,0.9
2713,99,13,15.7,1007.099989,31.26814261,0.53,360,0.9
2714,99,14,16.8,953.0604832,29.55080492,0.51,360,0.9
2715,99,15,17.1,771.3696321,27.35078731,0.49,360,0.9
2716,99,16,17,554.5915308,22.0729697,0.49,360,0.9
2717,99,17,16.7,352.9176631,18.74582178,0.53,360,0.9
2718,99,18,15.8,142.4794382,15.5466697,0.56,360,0.9
2719,99,19,14,25.68404854,10.16983333,0.6,360,0.9
2720,99,20,12.4,0,7.703120455,0.67,360,0.9
2721,99,21,10.3,0,6.654359205,0.75,360,0.9
2722,99,22,8.5,0,7.837201705,0.87,360,0.9
2723,99,23,9,0,6.895833333,0.92,360,0.9
2724,99,24,8.5,0,5.660034091,0.94,360,2.3
2725,100,1,8,0,5.313551705,0.96,360,2.3
2726,100,2,7.7,0,6.239294489,0.98,360,2.3
2727,100,3,8.5,0,8.057826705,0.99,360,2.3
2728,100,4,8.5,0,8.835028409,0.99,360,2.3
2729,100,5,8.6,4.975255168,9.111153788,1,360,2.3
2730,100,6,8.9,55.08713409,9.147290909,1,360,2.3
2731,100,7,9.1,197.3536218,9.724746023,1,360,2.3
2732,100,8,9.5,432.5485106,10.41342045,0.98,360,2.3
2733,100,9,9.7,643.1099379,11.55796364,0.96,360,2.3
2734,100,10,10.4,851.161956,14.54821389,0.86,360,2.3
2735,100,11,11,989.2455909,15.64090278,0.8,360,2.3
2736,100,12,11.8,1081.785158,19.928675,0.77,360,2.3
2737,100,13,13,1014.343679,24.29866667,0.74,360,2.3
2738,100,14,14,961.3121403,27.81054167,0.72,360,2.3
2739,100,15,13,778.5830189,23.6845,0.76,360,2.3
2740,100,16,12.7,560.6697978,16.238475,0.79,360,2.3
2741,100,17,12.1,357.7006189,14.71867292,0.83,360,2.3
2742,100,18,11.4,146.2334499,13.7749,0.84,360,2.3
2743,100,19,11,27.36383197,12.83201389,0.87,360,2.3
2744,100,20,9.5,0,11.29192361,0.95,360,2.3
2745,100,21,9.8,0,10.22050556,0.93,360,2.3
2746,100,22,8.5,0,9.216354167,0.89,360,2.3
2747,100,23,6.6,0,7.039471111,0.9,360,2.3
2748,100,24,6,0,5.965548611,0.93,360,2.5
2749,101,1,5.8,0,5.39766,0.96,360,2.5
2750,101,2,5.1,0,5.179548194,0.96,360,2.5
2751,101,3,4.8,0,4.594700833,0.97,360,2.5
2752,101,4,4.5,0,4.078205556,0.98,360,2.5
2753,101,5,4.2,5.495514415,3.799128889,0.99,360,2.5
2754,101,6,4.3,57.67823289,3.903339167,0.99,360,2.5
2755,101,7,6.5,202.6464892,6.517305903,0.98,360,2.5
2756,101,8,8.8,439.7805024,11.393075,0.89,360,2.5
2757,101,9,9.9,651.0022191,14.49971319,0.79,360,2.5
2758,101,10,9.3,859.5306744,17.89089653,0.74,360,2.5
2759,101,11,10.6,998.7171606,17.794,0.65,360,2.5
2760,101,12,10.5,1090.638001,14.56663542,0.62,360,2.5
2761,101,13,11.1,1021.522279,14.39183819,0.64,360,2.5
2762,101,14,12.1,969.4984937,19.44947708,0.59,360,2.5
2763,101,15,12.2,785.7519015,17.49826667,0.56,360,2.5
2764,101,16,13.4,566.7154232,16.892375,0.49,360,2.5
2765,101,17,12.5,362.467246,16.23792014,0.49,360,2.5
2766,101,18,11,150.023372,12.68388889,0.54,360,2.5
2767,101,19,8.9,29.08625219,8.485227778,0.67,360,2.5
2768,101,20,8.6,0,5.425823611,0.67,360,2.5
2769,101,21,6.3,0,4.743441806,0.77,360,2.5
2770,101,22,5.7,0,4.778823611,0.84,360,2.5
2771,101,23,5.4,0,4.816590556,0.86,360,2.5
2772,101,24,6.1,0,5.28675125,0.83,360,5.3
2773,102,1,6.6,0,6.540718889,0.8,360,5.3
2774,102,2,7.2,0,7.105451528,0.76,360,5.3
2775,102,3,7.4,0,7.706422222,0.8,360,5.3
2776,102,4,7.4,0,8.041022222,0.86,360,5.3
2777,102,5,7.4,6.030695563,7.563022222,0.95,360,5.3
2778,102,6,8,60.31388495,8.047798611,0.96,360,5.3
2779,102,7,8.4,207.9764965,8.800663889,0.96,360,5.3
2780,102,8,9.2,446.9924969,9.701304167,0.97,360,5.3
2781,102,9,11.3,658.8656778,12.59659028,0.86,360,5.3
2782,102,10,11.9,867.8261371,14.465,0.7,360,5.3
2783,102,11,10.8,1008.12975,16.105,0.68,360,5.3
2784,102,12,12.2,1099.392576,18.675,0.65,360,5.3
2785,102,13,12.8,1028.634667,16.03,0.69,360,5.3
2786,102,14,11.4,977.6162161,16.3,0.75,360,5.3
2787,102,15,11,792.8742488,13.16,0.77,360,5.3
2788,102,16,9.9,572.7272185,13.455,0.73,360,5.3
2789,102,17,8.4,367.2176216,9.465,0.84,360,5.3
2790,102,18,7.9,153.8484301,8.83,0.85,360,5.3
2791,102,19,7.5,30.85101445,7.035,0.87,360,5.3
2792,102,20,7.1,0,7.075,0.91,360,5.3
2793,102,21,7,0,6.3455,0.91,360,5.3
2794,102,22,7.2,0,6.5925,0.9,360,5.3
2795,102,23,7.2,0,6.7975,0.94,360,5.3
2796,102,24,6.9,0,6.789,0.95,360,4.7
2797,103,1,6.4,0,6.388,0.95,360,4.7
2798,103,2,6.4,0,6.0825,0.96,360,4.7
2799,103,3,6.6,0,5.9545,0.96,360,4.7
2800,103,4,6.6,0,5.944,0.94,360,4.7
2801,103,5,6.8,6.580663898,6.318,0.95,360,4.7
2802,103,6,7,62.99302239,6.349,0.86,360,4.7
2803,103,7,7.1,213.3416794,6.964,0.84,360,4.7
2804,103,8,8.1,454.1821148,10.115,0.76,360,4.7
2805,103,9,8.2,666.6988972,13.045,0.75,360,4.7
2806,103,10,9.7,876.0459658,13.825,0.68,360,4.7
2807,103,11,8.7,1017.480372,10.08,0.82,360,4.7
2808,103,12,8.3,1108.046444,14.4,0.7,360,4.7
2809,103,13,10.7,1035.679757,16.69,0.65,360,4.7
2810,103,14,11,985.6619557,16.465,0.51,360,4.7
2811,103,15,7.4,799.9480275,9.52,0.76,360,4.7
2812,103,16,7.4,578.704009,7.51,0.75,360,4.7
2813,103,17,8.5,371.9518709,8.63,0.51,360,4.7
2814,103,18,7.2,157.7078316,7.49,0.59,360,4.7
2815,103,19,5.4,32.65779668,4.218,0.71,360,4.7
2816,103,20,3.5,0.090879446,4.39,0.79,360,4.7
2817,103,21,3.1,0,3.191,0.88,360,4.7
2818,103,22,3.4,0,3.4325,0.93,360,4.7
2819,103,23,3.5,0,3.437,0.95,360,4.7
2820,103,24,3.4,0,3.323,0.95,360,1.5
2821,104,1,3,0,3.2865,0.96,360,1.5
2822,104,2,3.3,0,3.504,0.96,360,1.5
2823,104,3,3.5,0,3.8025,0.96,360,1.5
2824,104,4,3.3,0,3.996,0.96,360,1.5
2825,104,5,3.4,7.145273322,3.8505,0.97,360,1.5
2826,104,6,2.2,65.71453204,3.5875,0.97,360,1.5
2827,104,7,1.8,218.74003,2.803,0.98,360,1.5
2828,104,8,2.2,461.3469719,3.2905,0.99,360,1.5
2829,104,9,2.4,674.5004859,3.803,0.99,360,1.5
2830,104,10,2.8,884.1878088,4.501003196,1,360,1.5
2831,104,11,2.8,1026.766037,4.573195717,0.99,360,1.5
2832,104,12,2.9,1116.597208,4.683180906,0.98,360,1.5
2833,104,13,2.2,1042.656503,4.187952196,0.96,360,1.5
2834,104,14,1.7,993.632336,3.573712283,0.97,360,1.5
2835,104,15,1.5,806.9712011,3.469074755,0.98,360,1.5
2836,104,16,1.3,584.6446339,2.813253174,0.98,360,1.5
2837,104,17,2.6,376.6701678,4.385398551,0.99,360,1.5
2838,104,18,2.5,161.6007651,4.025950924,0.99,360,1.5
2839,104,19,1.3,34.50624949,3.000336511,0.99,360,1.5
2840,104,20,1.5,0.210605274,1.919424601,0.99,360,1.5
2841,104,21,1.7,0,2.029107786,1,360,1.5
2842,104,22,1.2,0,1.63248487,0.99,360,1.5
2843,104,23,1.8,0,1.569362826,1,360,1.5
2844,104,24,1.4,0,1.265751667,0.98,360,2.1
2845,105,1,1.2,0,1.24587004,0.97,360,2.1
2846,105,2,1.6,0,1.540872163,0.97,360,2.1
2847,105,3,1.6,0,2.011791522,0.98,360,2.1
2848,105,4,1.6,0,2.186447054,0.98,360,2.1
2849,105,5,1.2,7.724366352,2.047608167,0.99,360,2.1
2850,105,6,1.8,68.47725536,2.280206594,0.99,360,2.1
2851,105,7,2.4,224.1694968,3.674626297,0.99,360,2.1
2852,105,8,2.9,468.484679,3.928055591,0.94,360,2.1
2853,105,9,5.2,682.2690787,9.237275217,0.85,360,2.1
2854,105,10,6,892.2493405,12.3913587,0.74,360,2.1
2855,105,11,7.5,1035.98376,13.93829828,0.72,360,2.1
2856,105,12,8.4,1125.042515,14.1892833,0.66,360,2.1
2857,105,13,7,1049.563895,10.04877391,0.66,360,2.1
2858,105,14,5,1001.523956,7.128105217,0.88,360,2.1
2859,105,15,4.4,813.9417306,7.293653109,0.9,360,2.1
2860,105,16,6.1,590.5479459,8.236934511,0.84,360,2.1
2861,105,17,6.3,381.3727342,8.289756975,0.78,360,2.1
2862,105,18,4.3,165.5264011,5.525957054,0.91,360,2.1
2863,105,19,3.5,36.39599618,3.178761504,0.92,360,2.1
2864,105,20,2.9,0.337351421,1.859232848,0.94,360,2.1
2865,105,21,2.4,0,1.871884899,0.93,360,2.1
2866,105,22,2.2,0,1.222174783,0.95,360,2.1
2867,105,23,1.5,0,1.128837826,0.96,360,2.1
2868,105,24,1.4,0,0.930052312,0.96,360,1.8
2869,106,1,1.6,0,0.933831587,0.96,360,1.8
2870,106,2,1.7,0,0.360874868,0.96,360,1.8
2871,106,3,1,0,0.1475,0.95,360,1.8
2872,106,4,1,0,0,0.94,360,1.8
2873,106,5,1,8.317774121,0,0.93,360,1.8
2874,106,6,2.2,71.27998848,0,0.92,360,1.8
2875,106,7,4.2,229.6279853,2.636473507,0.91,360,1.8
2876,106,8,6.7,475.5928418,8.37257472,0.8,360,1.8
2877,106,9,6.8,690.0033359,11.85654863,0.75,360,1.8
2878,106,10,7.1,900.2282622,10.1063883,0.74,360,1.8
2879,106,11,8.9,1045.130552,13.48739936,0.73,360,1.8
2880,106,12,10.2,1133.38005,15.76326559,0.67,360,1.8
2881,106,13,10.2,1056.400965,14.47299829,0.63,360,1.8
2882,106,14,10.8,1009.33339,15.88350505,0.6,360,1.8
2883,106,15,9.8,820.8575744,12.1023982,0.65,360,1.8
2884,106,16,7.8,596.4128117,10.65663185,0.69,360,1.8
2885,106,17,8.5,386.0598404,9.311572635,0.7,360,1.8
2886,106,18,7.4,169.4838912,8.751261261,0.74,360,1.8
2887,106,19,5.8,38.32663272,5.110552432,0.8,360,1.8
2888,106,20,5.1,0.471286426,4.260893425,0.86,360,1.8
2889,106,21,4.8,0,4.30786866,0.89,360,1.8
2890,106,22,4.7,0,4.834402833,0.92,360,1.8
2891,106,23,4.4,0,4.102814155,0.91,360,1.8
2892,106,24,3.4,0,2.003608297,0.94,360,1.5
2893,107,1,2.4,0,0.761023995,0.93,360,1.5
2894,107,2,2.7,0,0.0235009,0.96,360,1.5
2895,107,3,2.2,0,0,0.97,360,1.5
2896,107,4,1.5,0,0,0.98,360,1.5
2897,107,5,1.6,8.925316379,0,0.99,360,1.5
2898,107,6,1.7,74.1214822,1.324020874,0.99,360,1.5
2899,107,7,3.9,235.1133573,4.12976972,1,360,1.5
2900,107,8,5.4,482.6690608,6.38263245,0.98,360,1.5
2901,107,9,7.3,697.7019437,9.821393378,0.87,360,1.5
2902,107,10,10.3,908.1223012,15.3632173,0.69,360,1.5
2903,107,11,12.5,1054.203427,20.11020738,0.63,360,1.5
2904,107,12,12.7,1141.607544,23.50619257,0.52,360,1.5
2905,107,13,13.4,1063.166779,20.87582856,0.48,360,1.5
2906,107,14,8.8,1017.057188,13.76741818,0.68,360,1.5
2907,107,15,11.8,827.7166881,12.81811716,0.58,360,1.5
2908,107,16,9.1,602.2381117,15.12275838,0.7,360,1.5
2909,107,17,9,390.731805,12.07717568,0.75,360,1.5
2910,107,18,8.8,173.472369,10.22179541,0.72,360,1.5
2911,107,19,7.5,40.29772777,7.991169707,0.83,360,1.5
2912,107,20,7,0.612580098,7.586025,0.81,360,1.5
2913,107,21,6.6,0,5.827734937,0.86,360,1.5
2914,107,22,5.6,0,4.447460725,0.86,360,1.5
2915,107,23,3.7,0,3.750728071,0.91,360,1.5
2916,107,24,3.7,0,4.052246405,0.94,360,1.9
2917,108,1,2.7,0,2.999114827,0.96,360,1.9
2918,108,2,2.4,0,2.501578876,0.97,360,1.9
2919,108,3,2.1,0,2.408059658,0.98,360,1.9
2920,108,4,2.8,0,2.735110878,0.99,360,1.9
